Step,Mean (1-F),Std (1-F)
0,0.7320349097251893,0.14480498553706292
1,0.7320349097251893,0.14480498553706292
2,0.6560518860816955,0.24770939315098742
3,0.655015766620636,0.24752304741500775
4,0.6425996065139771,0.25870305450094494
5,0.6425996065139771,0.25870305450094494
6,0.6161106109619141,0.26738152474164945
7,0.6161106109619141,0.26738152474164945
8,0.5930108070373535,0.2572721344047324
9,0.5909559845924377,0.25722721698760387
10,0.5909559845924377,0.25722721698760387
11,0.5824251651763916,0.2576089835970327
12,0.5667665839195252,0.27138163889678696
13,0.5667665839195252,0.27138163889678696
14,0.5524390578269959,0.27583429175985363
15,0.5288022875785827,0.29210668839592063
16,0.5208612796724854,0.2911216673771168
17,0.5144594668707276,0.28826541997013283
18,0.5140791368707276,0.28892486303567844
19,0.5104959704705812,0.28733875214160715
20,0.5046319360608216,0.2866852634920096
21,0.49700445808151245,0.2833748187765846
22,0.4969947460815124,0.28339148437988415
23,0.49697965808151245,0.28341737579143417
24,0.49696133208151244,0.2834488248374393
25,0.48622505225646967,0.28050637692256675
26,0.47143043608840945,0.28157134101559766
27,0.47142697608840944,0.28157701202417457
28,0.46454243696105957,0.2809530042032683
29,0.4639944669610596,0.28184044547607495
30,0.4179107190141601,0.27622769667874186
31,0.40009110046298224,0.2876107271020543
32,0.39649703290390015,0.2820865126138508
33,0.3928014273823547,0.2765197859076857
34,0.3928013573823547,0.2765198835667351
35,0.3899657126325989,0.2763795286294353
36,0.38973272983895874,0.27602668380939926
37,0.38678643890792846,0.2749773791314113
38,0.38678617890792844,0.27497774079526244
39,0.3866444831555481,0.27476428417750187
40,0.3866444831555481,0.27476428417750187
41,0.3470150836953735,0.29680617101642237
42,0.34269775135693364,0.29024706081987295
43,0.33400024334915157,0.2867169128734989
44,0.3339006233491516,0.2868268843935101
45,0.3338711233491516,0.28685946820641217
46,0.3317065693491516,0.2892731188257165
47,0.3317050093491516,0.2892748744439652
48,0.3317021293491516,0.2892781284003609
49,0.32997131215426634,0.28729669570795024
50,0.3299679141542663,0.2873005436616154
51,0.32996609015426637,0.2873026061612737
52,0.3253554132900696,0.2857443722432588
53,0.32535543729006955,0.2857443453437441
54,0.3206439419818115,0.2844986464789867
55,0.31896431424990845,0.2820940367078721
56,0.31896421424990845,0.28209414803183197
57,0.31779770366793825,0.2818126135175721
58,0.31779720166793823,0.28181317228738884
59,0.31629127035473636,0.2795775348185168
60,0.293870128557312,0.27781996268208736
61,0.29386928855731204,0.27782083898576865
62,0.2878957630579224,0.27452512659801187
63,0.2641884652745056,0.2380122620304633
64,0.2632192746434631,0.2373512390725825
65,0.2632192746434631,0.2373512390725825
66,0.26284975064346316,0.23775599558849206
67,0.2628497206434631,0.23775602813558838
68,0.2628497206434631,0.23775602813558838
69,0.2628497206434631,0.23775602813558838
70,0.247239884065094,0.21585144201875475
71,0.247239834065094,0.21585149884780566
72,0.2433179857272339,0.21277000369384194
73,0.24331769572723388,0.2127703286416286
74,0.2433176037272339,0.21277043172873927
75,0.2433004257272339,0.2127896817982363
76,0.2433000957272339,0.2127900516412274
77,0.24329989572723387,0.21279027578917822
78,0.2432981757272339,0.21279220348284716
79,0.2432981757272339,0.21279220348284716
80,0.2432975057272339,0.2127929543971005
81,0.24251939618728638,0.21221204791619167
82,0.2323259086517334,0.19874975756058258
83,0.22829223815841676,0.19548411884894198
84,0.2282919581584167,0.19548444311071467
85,0.22828893815841678,0.1954878958297601
86,0.22828072615841677,0.19549728511694686
87,0.22828055615841675,0.19549748025355446
88,0.22827789815841673,0.19550051951089822
89,0.22827770615841675,0.19550073905470028
90,0.22827599015841676,0.1955027260509676
91,0.225957917839386,0.19251078936125116
92,0.22491318413558964,0.1922972263467008
93,0.2249130841355896,0.19229734084794597
94,0.22491058413558962,0.19230020342452
95,0.21734929155517574,0.191257087681731
96,0.21734900155517572,0.1912574100926807
97,0.21354134170730585,0.18815119071644326
98,0.2135412717073059,0.18815126871791174
99,0.2135360117073059,0.18815718805418147
100,0.21214679473480222,0.18627214026029218
101,0.2042468865904236,0.1759462606790223
102,0.2042467365904236,0.1759464308073524
103,0.20424668659042355,0.1759464875168729
104,0.20424659459042357,0.17594659186249131
105,0.19899186059057616,0.1755318712260827
106,0.19899119259057615,0.17553261069270518
107,0.19875670659057618,0.1757926180976276
108,0.19875661259057617,0.1757927225026286
109,0.19875656259057617,0.17579277803726023
110,0.19875649259057618,0.17579285578581064
111,0.19875649259057618,0.17579285578581064
112,0.19872185859057617,0.17583133429574646
113,0.19863563115783692,0.17575419111900653
114,0.19863563115783692,0.17575419111900653
115,0.19816657188415526,0.17587562232571635
116,0.19225295665740966,0.17618955359633115
117,0.18110560062408448,0.17210951998952426
118,0.18110560062408448,0.17210951998952426
119,0.18110560062408448,0.17210951998952426
120,0.17135590198516845,0.1686479891375038
121,0.17135590198516845,0.1686479891375038
122,0.1705884444999695,0.1675798015405959
123,0.16834167509887693,0.16449514460359757
124,0.16834167509887693,0.16449514460359757
125,0.16079668074462888,0.16771716996132746
126,0.16079668074462888,0.16771716996132746
127,0.15690784722183226,0.16245861083170998
128,0.15690603322183228,0.16246033989476388
129,0.15250248611227418,0.1567601391677601
130,0.14882102906958006,0.15874593888843355
131,0.14882074306958007,0.15874620205571927
132,0.14882074306958007,0.15874620205571927
133,0.14882074306958007,0.15874620205571927
134,0.1442456455086975,0.1536227086629944
135,0.13956371258251954,0.1565583577422505
136,0.13949246712139893,0.15660692954416794
137,0.1327646604497986,0.1479171963601702
138,0.1327413604497986,0.14793299472818805
139,0.13262500044979858,0.1480122687379813
140,0.13160391244979858,0.14872022521416145
141,0.12927103861810302,0.14640647684345565
142,0.129214524618103,0.14644665145815056
143,0.129043012618103,0.1465692171086546
144,0.12713088827694702,0.14497821453642845
145,0.11857031168423462,0.13559441689050916
146,0.11498810581555177,0.1321961594534735
147,0.11477245581555176,0.13234865782303742
148,0.11454004581555177,0.13251563973628178
149,0.11442740781555176,0.13259642512473896
150,0.11209675300439455,0.12920628399441053
151,0.11197542700439453,0.1292937737492484
152,0.11221888700439456,0.1291186122852908
153,0.11190426700439456,0.12934527241081328
154,0.11189784100439455,0.12934994390728022
155,0.11187314700439455,0.12936785096268488
156,0.11094172700439453,0.13005517279728138
157,0.10973630218356326,0.1289821379265625
158,0.10958143618356324,0.1290984991729765
159,0.10607861315597536,0.12602101326648701
160,0.10607321315597536,0.12602504665126762
161,0.10606147315597533,0.12603382473411445
162,0.10527364242553712,0.12485512161435924
163,0.10524639042553711,0.12487552718987821
164,0.09902589885906983,0.11574513497303116
165,0.09887915685906982,0.11585624295320839
166,0.08792107037689209,0.10651904466026121
167,0.0870894703768921,0.10713149982365396
168,0.0870879983768921,0.10713260370790162
169,0.08502430317941286,0.10376351329643785
170,0.08501555117941284,0.10377022737710749
171,0.08501539717941284,0.1037703435855546
172,0.07975142284115602,0.09544590745355756
173,0.07974814084115603,0.09544841825114408
174,0.07974326484115601,0.0954521507663131
175,0.07974181484115601,0.09545326088666645
176,0.07974150084115601,0.0954535012950479
177,0.07926601116650392,0.09505369034083218
178,0.07926323516650391,0.0950558259998083
179,0.07926050316650393,0.09505792428557146
180,0.07086545030792238,0.08937497770880208
181,0.07086545030792238,0.08937497770880208
182,0.07086552430792237,0.0893749245227459
183,0.07086411830792239,0.08937593509430926
184,0.07002232030792237,0.08999472099620458
185,0.07002217830792237,0.08999482767509324
186,0.07002217830792237,0.08999482767509324
187,0.07002217830792237,0.08999482767509324
188,0.07002221830792237,0.08999479730094326
189,0.07002221830792237,0.08999479730094326
190,0.07001917230792236,0.08999711046661144
191,0.07001917230792236,0.08999711046661144
192,0.07001917230792236,0.08999711046661144
193,0.06995791030792238,0.09004320432294807
194,0.06326659751800538,0.08754332767697373
195,0.058967195281066906,0.0869919446712101
196,0.058967195281066906,0.0869919446712101
197,0.05896301528106691,0.08699467714816253
198,0.05896305528106691,0.0869946509966573
199,0.0589630352810669,0.08699466407240171
200,0.05896279528106689,0.08699482213992597
201,0.05896279528106689,0.08699482213992597
202,0.058962575281066895,0.08699496597333019
203,0.058962575281066895,0.08699496597333019
204,0.058962575281066895,0.08699496597333019
205,0.05145170015106202,0.07261694386739892
206,0.05145170015106202,0.07261694386739892
207,0.05145170015106202,0.07261694386739892
208,0.05145170015106202,0.07261694386739892
209,0.05145170015106202,0.07261694386739892
210,0.051174472151062037,0.07280727382745118
211,0.051174472151062037,0.07280727382745118
212,0.051174472151062037,0.07280727382745118
213,0.051174472151062037,0.07280727382745118
214,0.051174472151062037,0.07280727382745118
215,0.051174472151062037,0.07280727382745118
216,0.04427958797366334,0.07312891456286591
217,0.0445137393588257,0.0730753406127536
218,0.04443653135882568,0.07309267862099462
219,0.044265111358825694,0.0731323239634887
220,0.0441666613588257,0.0731558097415866
221,0.04325342335882569,0.07339848884325353
222,0.0430882113588257,0.07345713022984948
223,0.04305738535882571,0.07346630489741857
224,0.043030679358825694,0.07347428347738952
225,0.0429612653588257,0.07349519884588004
226,0.04194380535882569,0.07383105530768085
227,0.0419376953588257,0.07383323697070117
228,0.040306685358825686,0.07448511885133989
229,0.040306589358825695,0.07448516124841915
230,0.0402727573588257,0.07450013199799337
231,0.04027067735882568,0.07450105431059784
232,0.04014398935882568,0.07455764633751855
233,0.040095691358825715,0.07458012888147682
234,0.040079431358825704,0.07458748002167041
235,0.04007907935882571,0.07458763930952617
236,0.040068565358825706,0.0745924000355398
237,0.04005507135882569,0.07459927234490485
238,0.0400112113588257,0.07461918723470043
239,0.040005391358825707,0.07462183736398548
240,0.040005323358825694,0.07462186833787009
241,0.04000470335882571,0.07462215075765763
242,0.04000157135882569,0.07462357773171076
243,0.04000157135882569,0.07462357773171076
244,0.0400014713588257,0.07462362330103618
245,0.040001231358825697,0.07462373266949064
246,0.0400011913588257,0.07462375089785096
247,0.03936677935882571,0.07492304548966597
248,0.0393665113588257,0.07492317621105869
249,0.03936654135882571,0.0749231615778877
250,0.03936654135882571,0.0749231615778877
251,0.0393631813588257,0.07492486606145252
252,0.0393631813588257,0.07492486606145252
253,0.0393631813588257,0.07492486606145252
254,0.03936322735882571,0.0749248427224534
255,0.03936320135882572,0.07492485591404861
256,0.03936320135882572,0.07492485591404861
257,0.03936310935882572,0.07492490259227202
258,0.03936310935882572,0.07492490259227202
259,0.03936310935882572,0.07492490259227202
260,0.0393620173588257,0.0749254426983117
261,0.0393620173588257,0.0749254426983117
262,0.0393620173588257,0.0749254426983117
263,0.03936193735882569,0.07492548171797339
264,0.039361697358825706,0.07492559877888662
265,0.039361697358825706,0.07492559877888662
266,0.039361697358825706,0.07492559877888662
267,0.039361697358825706,0.07492559877888662
268,0.039361697358825706,0.07492559877888662
269,0.039361697358825706,0.07492559877888662
270,0.039361697358825706,0.07492559877888662
271,0.039361697358825706,0.07492559877888662
272,0.03936165735882571,0.07492561828932001
273,0.039356971358825696,0.0749279963995867
274,0.032981034823486334,0.0621769829387818
275,0.032981034823486334,0.0621769829387818
276,0.03298070082348634,0.06217714498210614
277,0.03297941482348634,0.06217779980718158
278,0.03297941482348634,0.06217779980718158
279,0.03297941482348634,0.06217779980718158
280,0.03297938882348635,0.06217781242094534
281,0.03297938882348635,0.06217781242094534
282,0.03297938882348635,0.06217781242094534
283,0.03297850682348635,0.06217826158820432
284,0.03297850682348635,0.06217826158820432
285,0.03297850682348635,0.06217826158820432
286,0.03297850682348635,0.06217826158820432
287,0.03297850682348635,0.06217826158820432
288,0.03297776682348634,0.06217862059939625
289,0.03297776682348634,0.06217862059939625
290,0.03297776682348634,0.06217862059939625
291,0.03297776682348634,0.06217862059939625
292,0.032977622823486354,0.062178691717646915
293,0.03297765082348634,0.06217867745802922
294,0.03297765082348634,0.06217867745802922
295,0.03297638282348634,0.06217932258489454
296,0.03297638282348634,0.06217932258489454
297,0.03297638282348634,0.06217932258489454
298,0.03297638282348634,0.06217932258489454
299,0.03297638282348634,0.06217932258489454
300,0.03297638282348634,0.06217932258489454
301,0.03297638282348634,0.06217932258489454
302,0.03297030282348634,0.06218242051588784
303,0.03297030282348634,0.06218242051588784
304,0.03297011682348634,0.06218251073300388
305,0.03297011682348634,0.06218251073300388
306,0.03297006882348634,0.062182535199021394
307,0.03297006882348634,0.062182535199021394
308,0.032970020823486344,0.062182559665177474
309,0.032970020823486344,0.062182559665177474
310,0.032970020823486344,0.062182559665177474
311,0.032970020823486344,0.062182559665177474
312,0.032970020823486344,0.062182559665177474
313,0.032970020823486344,0.062182559665177474
314,0.032969520823486344,0.06218281452921041
315,0.032969428823486344,0.062182861425830405
316,0.032969348823486344,0.062182902205913805
317,0.032969348823486344,0.062182902205913805
318,0.032969282823486344,0.062182935849772386
319,0.032969282823486344,0.062182935849772386
320,0.03296923482348635,0.062182959131145854
321,0.03296923482348635,0.062182959131145854
322,0.03296818882348636,0.062183466505716045
323,0.03296818882348636,0.062183466505716045
324,0.029142190517211942,0.05453222817130253
325,0.029142046517211927,0.05453230176961775
326,0.024648333138305677,0.045546091293086635
327,0.02466191113830569,0.0455391295153565
328,0.024661691138305696,0.04553923511605037
329,0.024648113138305682,0.04554619681205405
330,0.021173088506042513,0.0385976014051798
331,0.0211726885060425,0.03859779179569659
332,0.021171356506042495,0.038598478714796776
333,0.021163596506042492,0.038602483998198794
334,0.021163596506042492,0.038602483998198794
335,0.01582156366455083,0.02792192473027019
336,0.01580021366455082,0.02793191226118166
337,0.01580021366455082,0.02793191226118166
338,0.01580021366455082,0.02793191226118166
339,0.01580002166455081,0.02793200235873995
340,0.01580002166455081,0.02793200235873995
341,0.01580002166455081,0.02793200235873995
342,0.01580002166455081,0.02793200235873995
343,0.01580002166455081,0.02793200235873995
344,0.01580002166455081,0.02793200235873995
345,0.01580002166455081,0.02793200235873995
346,0.01580002166455081,0.02793200235873995
347,0.01580002166455081,0.02793200235873995
348,0.01580002166455081,0.02793200235873995
349,0.015813765664550818,0.027924843119838696
350,0.015813765664550818,0.027924843119838696
351,0.01580002166455081,0.02793200235873995
352,0.01580002166455081,0.02793200235873995
353,0.015799925664550817,0.027932047409389763
354,0.015787093664550823,0.027938080401461163
355,0.01578694566455081,0.027938150113897112
356,0.01578694566455081,0.027938150113897112
357,0.01578694566455081,0.027938150113897112
358,0.01578694566455081,0.027938150113897112
359,0.01578694566455081,0.027938150113897112
360,0.01578694566455081,0.027938150113897112
361,0.015786225664550835,0.02793852181450847
362,0.015786225664550835,0.02793852181450847
363,0.015774665664550835,0.027944557153111765
364,0.015774665664550835,0.027944557153111765
365,0.015774617664550815,0.027944582250501625
366,0.015774617664550815,0.027944582250501625
367,0.015773137664550817,0.027945278743446763
368,0.015771779664550834,0.027945988828125764
369,0.015771779664550834,0.027945988828125764
370,0.015771779664550834,0.027945988828125764
371,0.01577170566455084,0.027946027529054358
372,0.015771685664550828,0.027946036941872296
373,0.01575444566455082,0.027954170901327135
374,0.015753995664550803,0.027954405914125655
375,0.0157658916645508,0.027948202299692127
376,0.01576560566455081,0.027948337721283755
377,0.015752059664550823,0.027955403107494267
378,0.015747069664550816,0.027958011981762086
379,0.015747069664550816,0.027958011981762086
380,0.015747069664550816,0.027958011981762086
381,0.015746569664550812,0.02795824834591783
382,0.015746569664550812,0.02795824834591783
383,0.015746569664550812,0.02795824834591783
384,0.015746545664550825,0.027958259692246665
385,0.015746545664550825,0.027958259692246665
386,0.015745925664550818,0.027958552832708077
387,0.014131402730590815,0.024730947357183397
388,0.014131492730590823,0.024730900009880045
389,0.014131492730590823,0.024730900009880045
390,0.014131492730590823,0.024730900009880045
391,0.010903388616058352,0.01827909657750159
392,0.01107555400000002,0.018624553976861417
393,0.010681628000000009,0.017837434348104426
394,0.010156434000000015,0.016788129632558355
395,0.009738214000000012,0.015952654245991287
396,0.009923238000000011,0.016359338936294928
397,0.009638466000000023,0.01575655481861894
398,0.009111458000000017,0.014737784915429306
399,0.009050510000000012,0.014616057497801493
400,0.00914117000000001,0.01479712773829567
401,0.008763151999999996,0.01404194575976761
402,0.008687872000000008,0.01389161576718044
403,0.008631652,0.013779350815486766
404,0.008392526,0.013267898885661723
405,0.008456091999999993,0.013428796299329861
406,0.007848531999999997,0.01221588397776991
407,0.007470692000000012,0.01146181278692408
408,0.007432211999999994,0.011385028601299843
409,0.007002003999999995,0.010526753046750152
410,0.0068020200000000084,0.0101279037124017
411,0.006724259999999993,0.009972842878521628
412,0.006434624000000011,0.009395772475962991
413,0.0063673640000000194,0.009261713408810707
414,0.004919652000000019,0.006381688760227662
415,0.004633060000000011,0.005812998084210936
416,0.004093940000000007,0.004746443924354309
417,0.00426638800000001,0.005087066073368419
418,0.003670692000000031,0.0038785904221322527
419,0.004071872000000032,0.0046680277663201705
420,0.003665352000000022,0.00390331985002714
421,0.0038274380000000276,0.0042215873746561244
422,0.003970632000000007,0.004503720293723396
423,0.0035545640000000044,0.0036866333851556113
424,0.0037106440000000073,0.0039924194606158255
425,0.003690112000000001,0.003952137009641222
426,0.0036995239999999983,0.004015815014671844
427,0.003750792000000014,0.0041165705440640845
428,0.0037297120000000074,0.004075131872783502
429,0.003313672000000012,0.0032610742616407907
430,0.0034863520000000038,0.0035979531419427797
431,0.003500892000000011,0.003626391846706037
432,0.003500892000000011,0.003626391846706037
433,0.0032582120000000047,0.0031532674952461513
434,0.0030149840000000204,0.0026835594013145747
435,0.0032874000000000293,0.0032100757117301637
436,0.0032879020000000205,0.00321105160102042
437,0.003281222000000028,0.00320288984149253
438,0.0034058000000000144,0.0034718199595946708
439,0.0032591280000000113,0.0032126767832098982
440,0.003391622000000005,0.00347138599944404
441,0.0033853399999999923,0.0034591384513256943
442,0.003322286000000019,0.0033009104513609644
443,0.0033123660000000223,0.003281608291637515
444,0.003305891999999999,0.003304449648255518
445,0.003312646000000008,0.0033175845214227975
446,0.0032849960000000066,0.003265231129305257
447,0.003311710000000012,0.003318546888371475
448,0.0031911900000000104,0.0030846629339232466
449,0.00318404200000002,0.0030897763141198346
450,0.0033491140000000198,0.003410389247189252
451,0.0034306900000000027,0.003569408571043646
452,0.0030359520000000197,0.00280434335704743
453,0.0031155920000000225,0.002958037515322606
454,0.003473372000000019,0.003653140084384374
455,0.0031217920000000234,0.002970000276305702
456,0.0031102880000000166,0.0029730886756462473
457,0.0030312160000000254,0.002820648635095136
458,0.0029730420000000147,0.0027089146776183154
459,0.003083628000000016,0.0029216240736645006
460,0.0031905280000000145,0.003128359413720861
461,0.003124028000000023,0.002999637752365447
462,0.0035160220000000075,0.0037635834891145896
463,0.003425388000000007,0.0035863458261656727
464,0.003254142000000004,0.0032526816339531156
465,0.003392382000000005,0.0035219034532615904
466,0.003420836000000005,0.003577454897619802
467,0.003558594000000004,0.0038469640328840995
468,0.0035389420000000228,0.0038088760994099127
469,0.003472628000000033,0.0037018855099821774
470,0.003458322000000025,0.0036738918027530263
471,0.003471650000000026,0.003699971477057614
472,0.0034813320000000036,0.00371951793923566
473,0.003497782000000016,0.003751725588645319
474,0.00321159000000002,0.0032489117427593993
475,0.0031059840000000173,0.003043715573745992
476,0.0030871100000000153,0.003007130474096505
477,0.0031703500000000106,0.003168686893626413
478,0.0029841640000000114,0.002808123278352259
479,0.002833190000000019,0.002518274985826593
480,0.002938530000000017,0.0027202350180526498
481,0.0028910020000000314,0.0026419860963025478
482,0.002802942000000019,0.0024734372647989
483,0.002915846000000033,0.002689713549682195
484,0.0026763420000000203,0.0022331705195295514
485,0.002644288000000028,0.002172803150121049
486,0.002820154000000019,0.0025062995574000844
487,0.0027553420000000274,0.002382785817755331
488,0.002928042000000031,0.0027131688709875704
489,0.002928042000000031,0.0027131688709875704
490,0.0027658540000000233,0.002402775044781326
491,0.002340100000000023,0.0016143455492923246
492,0.002518194000000018,0.0019376633643396076
493,0.002502488000000036,0.0019086797305928555
494,0.0020919540000000183,0.0011954233379953489
495,0.0020443660000000197,0.0011223181275841327
496,0.0020785540000000323,0.0011745183030604487
497,0.0020785540000000323,0.0011745183030604487
498,0.0020785540000000323,0.0011745183030604487
499,0.0020785540000000323,0.0011745183030604487
500,0.002083174000000021,0.0011816989798015202
501,0.002087314000000018,0.0011881577910967643
502,0.0020889500000000226,0.00119082934169426
503,0.0020889500000000226,0.00119082934169426
504,0.002196422000000031,0.0013656082607893158
505,0.0022826900000000316,0.0015134056365165376
506,0.0019873820000000154,0.0010395844891570695
507,0.0019873820000000154,0.0010395844891570695
508,0.001988242000000029,0.0010407909489691025
509,0.002082142000000031,0.0011802044534130582
510,0.002082142000000031,0.0011802044534130582
511,0.002082142000000031,0.0011802044534130582
512,0.002133242000000024,0.0012613578475024398
513,0.0024116500000000095,0.0017439878159666027
514,0.0022160640000000063,0.0013997867710562038
515,0.002341374000000007,0.0016180435422027157
516,0.002341374000000007,0.0016180435422027157
517,0.0023902420000000203,0.0017083602990751083
518,0.002385012000000031,0.0017051862356868806
519,0.002385012000000031,0.0017051862356868806
520,0.0021963160000000315,0.0013747334260663041
521,0.0021963160000000315,0.0013747334260663041
522,0.0021963160000000315,0.0013747334260663041
523,0.0021073820000000244,0.0012284023665297828
524,0.0020916420000000268,0.0012033891813773223
525,0.001824642000000032,0.0008475238933835438
526,0.0018245620000000295,0.0008475019658832653
527,0.0018245620000000295,0.0008475019658832653
528,0.0018245620000000295,0.0008475019658832653
529,0.0018245620000000295,0.0008475019658832653
530,0.0018222300000000358,0.0008468758134697214
531,0.001886140000000025,0.0009166722561744618
532,0.001699232000000017,0.0009594931290509468
533,0.001699232000000017,0.0009594931290509468
534,0.001699232000000017,0.0009594931290509468
535,0.001699232000000017,0.0009594931290509468
536,0.001699232000000017,0.0009594931290509468
537,0.001699232000000017,0.0009594931290509468
538,0.001699232000000017,0.0009594931290509468
539,0.0017816220000000272,0.0010762536342033891
540,0.0017816220000000272,0.0010762536342033891
541,0.0019524500000000166,0.0013507916262103477
542,0.001951422000000025,0.0013514340657005736
543,0.0018193320000000179,0.001136076739615754
544,0.0016192920000000165,0.001317772480838769
545,0.0016192920000000165,0.001317772480838769
546,0.0016192920000000165,0.001317772480838769
547,0.0016192920000000165,0.001317772480838769
548,0.0014005420000000157,0.0010338424378288893
549,0.0013075720000000235,0.0009491990314660042
550,0.0013075720000000235,0.0009491990314660042
551,0.0013075720000000235,0.0009491990314660042
552,0.0013075720000000235,0.0009491990314660042
553,0.0013523020000000274,0.0009864607710476916
554,0.0013523020000000274,0.0009864607710476916
555,0.0013924020000000148,0.0010253642632820686
556,0.0013924020000000148,0.0010253642632820686
557,0.00108969400000003,0.0008823388117407085
